,km_driven,Chevrolet,Expensive,Ford,Honda,Hyundai,Mahindra,Maruti,Renault,Skoda,Tata,Toyota,Volkswagen,selling_price,fuel_Diesel,fuel_LPG,fuel_Petrol,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner
3217,60000,True,False,False,False,False,False,False,False,False,False,False,False,1150000,True,False,False,False,False,False,False
3218,7500,False,False,False,False,False,False,False,False,False,False,False,False,350000,False,False,True,False,False,False,False
3219,80000,False,False,False,False,False,False,False,False,False,False,False,True,690000,False,False,True,False,False,False,False
3220,69779,False,False,False,False,False,False,True,False,False,False,False,False,535000,True,False,False,False,False,False,False
3221,144000,False,False,False,False,True,False,False,False,False,False,False,False,730000,True,False,False,False,False,False,False
3222,23000,False,False,False,False,True,False,False,False,False,False,False,False,280000,False,False,True,False,False,False,False
3223,77215,False,False,False,False,False,False,True,False,False,False,False,False,650000,False,False,True,False,False,False,False
3224,77000,False,False,False,False,False,False,True,False,False,False,False,False,520000,True,False,False,True,False,False,False
3225,90000,False,False,False,False,False,False,True,False,False,False,False,False,360000,False,False,True,False,True,False,False
3226,26000,False,False,False,False,True,False,False,False,False,False,False,False,250000,True,False,False,False,False,False,False
3227,70000,True,False,False,False,False,False,False,False,False,False,False,False,575000,True,False,False,False,False,False,False
3228,20000,False,False,False,True,False,False,False,False,False,False,False,False,170000,True,False,False,False,False,False,True
3229,50000,False,False,False,False,True,False,False,False,False,False,False,False,711000,True,False,False,False,False,False,False
3230,34000,False,False,False,False,True,False,False,False,False,False,False,False,250000,False,False,True,False,False,False,False
3231,45000,False,True,False,False,False,False,False,False,False,False,False,False,675000,True,False,False,False,False,False,False
3232,2286,False,False,False,False,True,False,False,False,False,False,False,False,325000,False,False,True,False,False,False,False
3233,45000,False,False,False,False,False,False,True,False,False,False,False,False,250000,False,False,True,False,False,False,False
3234,148000,False,False,False,False,False,True,False,False,False,False,False,False,740000,True,False,False,False,False,False,False
3235,7800,False,False,False,True,False,False,False,False,False,False,False,False,690000,False,False,True,False,False,False,False
3236,50000,False,False,False,False,False,False,True,False,False,False,False,False,3975000,True,False,False,False,False,False,False
3237,90000,False,False,False,False,False,False,True,False,False,False,False,False,5150000,False,False,True,False,False,False,False
3238,23456,False,False,False,False,True,False,False,False,False,False,False,False,3200000,True,False,False,False,False,False,False
3239,60000,False,False,False,False,False,False,True,False,False,False,False,False,4100000,False,False,True,False,False,False,False
3240,107825,False,False,False,False,True,False,False,False,False,False,False,False,4500000,True,False,False,False,False,False,False
3241,9500,False,False,False,False,False,False,False,False,False,True,False,False,3790000,True,False,False,False,False,False,False
3242,65000,False,False,False,False,True,False,False,False,False,False,False,False,1750000,False,False,True,False,False,False,False
3243,28000,False,False,False,False,False,False,True,False,False,False,False,False,1864999,False,False,True,False,False,False,False
3244,72000,False,False,False,False,False,False,True,False,False,False,False,False,800000,True,False,False,False,False,False,False
3245,40000,False,False,False,False,False,False,False,False,False,False,True,False,1825000,False,False,True,False,False,False,False
3246,120000,False,False,True,False,False,False,False,False,False,False,False,False,1295000,True,False,False,False,False,False,False
3247,92500,False,False,False,False,True,False,False,False,False,False,False,False,425000,True,False,False,False,False,False,False
3248,59872,False,False,False,False,False,True,False,False,False,False,False,False,4090000,True,False,False,False,False,False,False
3249,17000,False,False,False,False,False,False,True,False,False,False,False,False,910000,True,False,False,False,False,False,False
3250,40000,False,True,False,False,False,False,False,False,False,False,False,False,625000,False,False,True,False,False,False,False
3251,100000,False,False,False,False,False,False,True,False,False,False,False,False,3400000,True,False,False,False,False,False,False
3252,80000,False,False,False,False,False,False,False,False,False,False,True,False,535000,True,False,False,False,False,False,False
3253,40000,False,False,False,True,False,False,False,False,False,False,False,False,325000,True,False,False,False,False,False,False
3254,110000,False,False,False,False,True,False,False,False,False,False,False,False,500000,False,False,True,False,False,False,False
3255,85700,False,False,False,False,False,False,False,False,False,True,False,False,300000,False,False,True,False,True,False,False
3256,25000,False,False,False,False,False,False,True,False,False,False,False,False,270000,False,False,True,False,False,False,False
3257,39000,False,False,False,True,False,False,False,False,False,False,False,False,160000,False,False,True,False,False,False,False
3258,40000,False,False,False,False,False,False,False,False,False,True,False,False,210000,False,False,True,False,False,False,False
3259,13887,False,False,False,False,True,False,False,False,False,False,False,False,850000,True,False,False,False,False,False,False
3260,120000,False,False,False,True,False,False,False,False,False,False,False,False,880000,True,False,False,False,False,False,False
3261,58343,False,False,False,False,False,False,True,False,False,False,False,False,150000,False,False,True,False,False,False,False
3262,80000,False,False,False,False,False,False,False,False,False,False,True,False,775000,True,False,False,False,False,False,False
3263,120000,False,False,False,False,False,True,False,False,False,False,False,False,160000,False,False,True,False,False,False,True
3264,120000,False,False,False,False,False,False,False,False,False,True,False,False,220000,True,False,False,False,True,False,False
3265,3010,False,False,False,False,True,False,False,False,False,False,False,False,670000,True,False,False,False,False,False,False
3266,60000,False,False,False,False,False,True,False,False,False,False,False,False,780000,True,False,False,False,False,False,False
3267,7000,False,True,False,False,False,False,False,False,False,False,False,False,515000,False,False,True,False,False,False,False
3268,110000,False,False,False,False,False,True,False,False,False,False,False,False,800000,True,False,False,False,False,False,False
3269,8500,False,False,False,False,False,False,False,False,False,False,False,False,800000,True,False,False,False,False,False,False
3270,12584,False,False,False,False,False,True,False,False,False,False,False,False,850000,True,False,False,False,False,False,False
3271,90000,False,False,False,False,True,False,False,False,False,False,False,False,200000,False,False,True,False,True,False,False
3272,40000,False,False,False,False,False,False,True,False,False,False,False,False,140000,True,False,False,False,False,False,True
3273,120000,False,False,False,False,False,True,False,False,False,False,False,False,800000,False,False,True,False,True,False,False
3274,20706,False,False,True,False,False,False,False,False,False,False,False,False,250000,False,False,True,False,False,False,False
3275,5000,False,False,False,False,False,False,True,False,False,False,False,False,800000,True,False,False,False,False,False,False
3276,120000,False,False,False,False,False,False,True,False,False,False,False,False,600000,True,False,False,False,False,False,True
3277,5000,False,False,False,False,False,False,False,False,False,True,False,False,250000,True,False,False,False,False,False,True
3278,60000,False,False,False,False,True,False,False,False,False,False,False,False,500000,True,False,False,False,True,False,False
3279,29000,False,False,False,False,True,False,False,False,False,False,False,False,750000,False,False,True,False,False,False,False
3280,90000,False,False,False,False,True,False,False,False,False,False,False,False,650000,True,False,False,False,False,False,False
3281,150000,False,False,False,False,False,True,False,False,False,False,False,False,350000,False,False,True,False,False,False,True
3282,60000,False,False,False,False,True,False,False,False,False,False,False,False,950000,True,False,False,False,False,False,False
3283,165000,False,False,True,False,False,False,False,False,False,False,False,False,580000,True,False,False,False,True,False,False
3284,72000,False,False,False,False,True,False,False,False,False,False,False,False,640000,False,False,True,False,False,False,False
3285,50000,False,False,False,False,False,False,True,False,False,False,False,False,800000,True,False,False,False,False,False,False
3286,53534,False,False,False,False,False,True,False,False,False,False,False,False,347000,False,False,True,False,False,False,False
3287,50000,False,True,False,False,False,False,False,False,False,False,False,False,1000000,True,False,False,False,False,False,True
3288,10000,False,False,False,False,False,True,False,False,False,False,False,False,300000,False,False,True,False,False,False,False
3289,60000,False,False,False,False,False,False,False,False,False,False,False,True,493000,False,False,True,False,False,False,False
3290,50000,False,False,False,False,False,False,True,False,False,False,False,False,370000,False,False,True,False,False,False,False
3291,50000,False,False,False,False,False,False,True,False,False,False,False,False,250000,True,False,False,True,False,False,False
3292,80000,False,False,False,False,False,False,True,False,False,False,False,False,300000,False,False,True,False,False,False,False
3293,12000,False,False,False,False,False,False,True,False,False,False,False,False,450000,False,False,True,False,False,False,False
3294,104000,False,False,False,False,False,False,False,False,False,True,False,False,185000,True,False,False,False,True,False,False
3295,220000,False,False,False,False,True,False,False,False,False,False,False,False,1225000,True,False,False,False,False,False,False
3296,46000,False,False,False,False,True,False,False,False,False,False,False,False,1000000,True,False,False,False,False,False,False
3297,110000,False,False,False,False,False,True,False,False,False,False,False,False,600000,False,False,True,False,False,False,False
3298,58343,False,False,False,False,False,False,True,False,False,False,False,False,1100000,True,False,False,False,False,False,False
3299,25000,False,False,False,False,False,False,False,False,False,False,True,False,360000,False,False,True,False,True,False,False
3300,90000,False,False,True,False,False,False,False,False,False,False,False,False,285000,False,False,True,False,False,False,False
3301,10000,False,False,False,False,False,False,True,False,False,False,False,False,350000,True,False,False,False,True,False,False
3302,90000,False,False,False,False,False,False,True,False,False,False,False,False,130000,False,False,True,False,True,False,False
3303,100000,False,False,False,False,False,True,False,False,False,False,False,False,500000,True,False,False,False,False,False,False
3304,78000,False,False,False,False,False,False,False,False,False,True,False,False,350000,False,False,True,False,False,False,False
3305,8500,False,False,False,False,False,False,False,False,False,False,False,False,685000,False,False,True,False,False,False,False
3306,71850,False,True,False,False,False,False,False,False,False,False,False,False,399000,False,False,False,False,False,False,False
3307,5621,False,False,False,False,False,False,True,False,False,False,False,False,525000,False,False,True,False,False,False,False
3308,80000,False,False,False,False,False,True,False,False,False,False,False,False,765000,False,False,True,False,False,False,False
3309,70000,False,False,False,False,False,False,True,False,False,False,False,False,450000,True,False,False,False,False,False,True
3310,48000,False,False,True,False,False,False,False,False,False,False,False,False,78000,True,False,False,False,False,False,True
3311,26000,False,True,False,False,False,False,False,False,False,False,False,False,390000,False,False,True,False,False,False,False
3312,50000,False,False,False,False,False,False,False,True,False,False,False,False,940000,True,False,False,False,False,False,False
3313,111000,False,False,False,False,False,False,False,False,False,False,False,True,650000,True,False,False,False,True,False,False
3314,70000,False,False,False,False,False,False,True,False,False,False,False,False,320000,True,False,False,True,False,False,False
3315,45000,False,True,False,False,False,False,False,False,False,False,False,False,145000,False,False,True,False,True,False,False
3316,210000,False,False,False,False,False,False,True,False,False,False,False,False,670000,True,False,False,False,False,False,False
3317,20000,False,False,False,False,False,False,False,True,False,False,False,False,350000,True,False,False,True,False,False,False
3318,105000,False,False,False,True,False,False,False,False,False,False,False,False,285000,True,False,False,False,True,False,False
3319,58000,False,False,False,False,True,False,False,False,False,False,False,False,300000,False,False,True,False,False,False,True
3320,40000,False,False,False,False,False,False,True,False,False,False,False,False,300000,True,False,False,False,False,False,False
3321,8000,False,False,False,False,False,False,False,False,False,True,False,False,810000,True,False,False,True,False,False,False
3322,57000,False,False,False,False,True,False,False,False,False,False,False,False,90000,True,False,False,False,True,False,False
3323,60000,True,False,False,False,False,False,False,False,False,False,False,False,100000,False,False,True,False,True,False,False
3324,29000,False,False,False,False,False,False,True,False,False,False,False,False,90000,True,False,False,False,True,False,False
3325,100000,False,False,False,False,False,True,False,False,False,False,False,False,459999,True,False,False,False,True,False,False
3326,70000,False,False,False,False,False,False,True,False,False,False,False,False,525000,True,False,False,True,False,False,False
3327,58632,False,False,False,False,False,False,True,False,False,False,False,False,250000,False,False,True,False,True,False,False
3328,63063,False,False,False,False,True,False,False,False,False,False,False,False,300000,False,False,True,False,True,False,False
3329,60000,False,False,False,False,False,True,False,False,False,False,False,False,130000,False,False,True,False,True,False,False
3330,180000,False,False,False,False,False,True,False,False,False,False,False,False,199000,False,False,True,False,False,False,True
3331,110000,False,False,False,False,False,False,False,False,False,True,False,False,545000,True,False,False,False,True,False,False
3332,8500,False,False,False,False,False,False,False,False,False,False,False,False,570000,True,False,False,False,True,False,False
3333,50000,False,False,False,False,False,False,False,True,False,False,False,False,150000,False,False,True,False,True,False,False
3334,120000,False,False,False,False,True,False,False,False,False,False,False,False,114999,False,False,True,False,False,False,False
3335,110000,False,True,False,False,False,False,False,False,False,False,False,False,450000,False,False,True,False,False,False,False
3336,142000,False,False,False,False,False,False,False,False,False,True,False,False,600000,False,False,True,False,False,False,False
3337,70000,False,False,False,False,False,False,True,False,False,False,False,False,610000,True,False,False,False,False,False,False
3338,56494,False,False,False,True,False,False,False,False,False,False,False,False,690000,False,False,True,False,False,False,False
3339,40000,False,False,False,False,False,False,True,False,False,False,False,False,790000,False,False,True,False,False,False,False
3340,19500,False,False,False,False,True,False,False,False,False,False,False,False,254999,False,False,True,False,True,False,False
3341,38817,False,False,False,False,False,False,True,False,False,False,False,False,500000,False,False,True,False,False,False,False
3342,120000,False,False,False,False,False,False,True,False,False,False,False,False,340000,True,False,False,False,True,False,False
3343,23600,False,True,False,False,False,False,False,False,False,False,False,False,245000,True,False,False,False,False,False,True
3344,80000,False,False,True,False,False,False,False,False,False,False,False,False,340000,True,False,False,False,False,False,True
3345,45629,False,False,False,False,True,False,False,False,False,False,False,False,221000,False,False,True,False,False,False,False
3346,42545,False,False,False,False,False,False,False,False,False,False,False,False,270000,False,False,True,False,False,False,False
3347,15000,False,False,False,False,False,False,False,False,False,True,False,False,455000,True,False,False,False,False,False,False
3348,80000,False,False,False,False,False,False,True,False,False,False,False,False,300000,False,False,True,False,False,False,False
3349,70000,False,False,False,False,False,False,False,False,False,True,False,False,480000,True,False,False,False,False,False,False
3350,136000,False,False,False,False,False,True,False,False,False,False,False,False,1000000,True,False,False,False,False,False,False
3351,35000,False,False,True,False,False,False,False,False,False,False,False,False,2600000,True,False,False,False,False,False,False
3352,35000,False,False,False,False,False,False,True,False,False,False,False,False,1850000,True,False,False,False,False,False,False
3353,50000,False,False,False,False,False,True,False,False,False,False,False,False,1000000,True,False,False,False,False,False,False
3354,15381,False,False,False,False,False,False,True,False,False,False,False,False,245000,True,False,False,False,False,False,False
3355,94000,False,False,False,False,False,False,True,False,False,False,False,False,625000,False,False,True,False,False,False,False
3356,65000,False,False,False,False,False,False,True,False,False,False,False,False,560000,False,False,True,False,False,False,False
3357,41779,False,False,False,False,False,False,True,False,False,False,False,False,1475000,True,False,False,False,False,False,False
3358,19100,False,False,True,False,False,False,False,False,False,False,False,False,425000,True,False,False,False,False,False,False
3359,120000,False,False,False,False,False,False,False,True,False,False,False,False,550000,False,False,True,False,True,False,False
3360,58343,False,False,False,False,False,False,True,False,False,False,False,False,1475000,True,False,False,False,False,False,False
3361,10000,False,False,False,False,False,False,True,False,False,False,False,False,750000,True,False,False,False,False,False,False
3362,3500,False,False,False,False,True,False,False,False,False,False,False,False,570000,True,False,False,False,False,False,False
3363,70000,False,False,False,False,True,False,False,False,False,False,False,False,585000,False,False,True,False,False,False,False
3364,9500,False,False,True,False,False,False,False,False,False,False,False,False,600000,False,False,True,False,False,False,False
3365,20000,False,False,False,False,True,False,False,False,False,False,False,False,415000,True,False,False,False,False,False,False
3366,38000,False,False,False,False,False,False,True,False,False,False,False,False,530000,False,False,True,False,True,False,False
3367,50000,False,False,False,False,False,True,False,False,False,False,False,False,540000,False,False,True,False,False,False,False
3368,35278,False,False,True,False,False,False,False,False,False,False,False,False,180000,False,False,True,False,False,False,False
3369,29000,False,False,False,False,False,False,False,False,False,True,False,False,450000,False,False,True,False,False,False,False
3370,80000,False,False,False,False,False,False,True,False,False,False,False,False,200000,False,False,True,False,False,False,False
3371,160000,False,False,False,True,False,False,False,False,False,False,False,False,425000,False,False,True,False,False,False,False
3372,44077,False,False,True,False,False,False,False,False,False,False,False,False,400000,False,False,True,False,False,False,False
3373,139000,False,False,False,False,False,False,True,False,False,False,False,False,150000,False,False,True,False,False,False,False
3374,110000,False,False,False,False,True,False,False,False,False,False,False,False,310000,False,False,True,False,False,False,False
3375,77000,False,False,False,False,False,False,True,False,False,False,False,False,500000,True,False,False,False,False,False,False
3376,50000,False,False,False,False,False,False,True,False,False,False,False,False,200000,True,False,False,False,True,False,False
3377,80000,False,False,False,False,False,False,True,False,False,False,False,False,900000,True,False,False,False,False,False,False
3378,110000,False,False,False,False,False,False,True,False,False,False,False,False,75000,True,False,False,False,True,False,False
3379,90000,False,False,False,False,False,False,False,False,False,True,False,False,400000,False,False,True,False,False,False,False
3380,16000,False,False,False,False,False,False,False,False,False,True,False,False,650000,True,False,False,False,False,False,False
3381,120000,False,False,False,False,False,False,True,False,False,False,False,False,480000,True,False,False,False,False,False,False
3382,50000,False,True,False,False,False,False,False,False,False,False,False,False,140000,False,False,True,False,False,False,False
3383,100000,False,False,False,False,False,False,False,False,False,False,False,True,550000,False,False,True,False,False,False,False
3384,50000,True,False,False,False,False,False,False,False,False,False,False,False,380000,False,False,True,False,False,False,False
3385,100000,False,False,False,False,False,True,False,False,False,False,False,False,440000,True,False,False,False,False,False,False
3386,35000,False,False,False,False,False,False,False,True,False,False,False,False,630000,False,False,True,False,False,False,False
3387,120000,False,False,False,False,False,True,False,False,False,False,False,False,250000,False,False,True,False,False,False,False
3388,16500,False,False,False,False,False,False,False,False,False,True,False,False,120000,False,False,True,False,False,False,False
3389,25000,False,False,False,False,False,False,True,False,False,False,False,False,287000,True,False,False,False,False,False,False
3390,23000,False,False,False,False,True,False,False,False,False,False,False,False,550000,False,False,True,False,False,False,False
3391,63000,True,False,False,False,False,False,False,False,False,False,False,False,950000,True,False,False,False,False,False,True
3392,39500,False,False,False,False,False,False,True,False,False,False,False,False,1630000,True,False,False,False,False,False,False
3393,215000,False,False,False,False,False,True,False,False,False,False,False,False,501000,True,False,False,False,True,False,False
3394,69000,False,False,False,False,False,False,True,False,False,False,False,False,550000,True,False,False,False,False,False,False
3395,23300,False,False,False,False,False,False,True,False,False,False,False,False,300000,False,False,True,False,False,False,False
3396,7500,False,False,False,False,False,False,False,False,False,False,False,False,300000,False,False,True,False,False,False,True
3397,120000,False,False,False,False,True,False,False,False,False,False,False,False,280000,True,False,False,False,True,False,False
3398,90000,False,False,False,False,False,False,True,False,False,False,False,False,416000,False,False,True,False,False,False,False
3399,230000,False,True,False,False,False,False,False,False,False,False,False,False,260000,False,False,True,False,False,False,False
3400,75000,False,False,False,False,False,False,True,False,False,False,False,False,550000,False,False,True,False,False,False,False
3401,33033,False,False,False,True,False,False,False,False,False,False,False,False,700000,True,False,False,False,True,False,False
3402,5000,False,False,False,False,True,False,False,False,False,False,False,False,181000,False,False,True,False,False,False,False
3403,90000,False,False,False,False,False,False,False,False,False,False,False,True,365000,True,False,False,False,True,False,False
3404,190000,False,False,False,False,False,False,True,False,False,False,False,False,150000,False,False,True,False,False,False,False
3405,48000,False,False,False,False,True,False,False,False,False,False,False,False,400000,False,False,True,False,False,False,False
3406,31000,False,False,False,False,False,False,False,True,False,False,False,False,210000,False,False,True,False,False,False,False
3407,136000,False,False,False,False,False,False,False,False,False,False,True,False,500000,True,False,False,False,True,False,False
3408,60000,False,False,False,False,False,False,False,False,False,True,False,False,2711000,True,False,False,False,False,False,False
3409,72000,False,False,False,False,False,False,True,False,False,False,False,False,5150000,False,False,True,False,False,False,False
3410,3177,False,False,True,False,False,False,False,False,False,False,False,False,3200000,True,False,False,False,False,False,False
3411,18000,False,False,False,False,False,False,True,False,False,False,False,False,503000,True,False,False,False,False,False,False
3412,70000,False,False,False,False,True,False,False,False,False,False,False,False,3800000,True,False,False,False,False,False,False
3413,90000,False,False,False,False,True,False,False,False,False,False,False,False,2000000,False,False,True,False,False,False,False
3414,15000,False,False,False,False,False,True,False,False,False,False,False,False,225000,False,False,True,False,False,False,False
3415,103994,False,False,True,False,False,False,False,False,False,False,False,False,740000,True,False,False,False,False,False,False
3416,53000,False,False,False,False,False,False,False,False,False,True,False,False,550000,False,False,True,False,False,False,False
3417,20000,False,False,False,False,True,False,False,False,False,False,False,False,750000,True,False,False,False,True,False,False
3418,120000,False,False,False,False,False,False,False,False,False,True,False,False,650000,False,False,True,False,False,False,False
3419,105000,False,False,False,False,False,False,True,False,False,False,False,False,625000,False,False,True,False,False,False,False
3420,100000,False,False,False,False,True,False,False,False,False,False,False,False,600000,False,False,True,False,False,False,False
3421,5000,False,False,False,False,False,False,True,False,False,False,False,False,450000,True,False,False,False,False,False,False
3422,150000,False,False,False,False,False,False,True,False,False,False,False,False,5400000,True,False,False,False,False,False,False
3423,44391,False,False,False,False,True,False,False,False,False,False,False,False,5500000,True,False,False,False,False,False,False
3424,25000,False,False,True,False,False,False,False,False,False,False,False,False,779000,False,False,True,False,False,False,False
3425,80000,False,False,False,False,False,True,False,False,False,False,False,False,645000,False,False,True,False,False,False,False
3426,90000,False,False,False,False,False,False,True,False,False,False,False,False,2475000,True,False,False,False,False,False,False
3427,68089,False,False,False,False,False,False,False,False,False,False,True,False,735000,True,False,False,False,False,False,False
3428,246000,False,False,False,False,False,False,False,False,False,False,True,False,550000,False,False,True,False,False,False,False
3429,67000,False,False,False,False,False,False,True,False,False,False,False,False,509999,True,False,False,False,False,False,False
3430,49000,False,False,False,False,True,False,False,False,False,False,False,False,459999,True,False,False,False,True,False,False
3431,50000,False,False,False,False,False,False,False,False,False,False,False,True,310000,False,False,True,False,False,False,False
3432,52000,False,False,False,False,True,False,False,False,False,False,False,False,775000,True,False,False,False,False,False,False
3433,50000,False,False,False,False,False,False,True,False,False,False,False,False,105000,False,False,True,False,False,False,True
3434,9000,False,True,False,False,False,False,False,False,False,False,False,False,430000,True,False,False,False,True,False,False
3435,35000,False,True,False,False,False,False,False,False,False,False,False,False,360000,True,False,False,False,False,False,True
3436,35000,False,False,False,False,False,False,False,True,False,False,False,False,400000,True,False,False,False,False,False,True
3437,60000,False,False,False,False,False,False,False,False,False,True,False,False,600000,True,False,False,False,False,False,False
3438,110000,False,False,False,False,False,False,True,False,False,False,False,False,580000,False,False,True,False,False,False,False
3439,25000,False,False,False,False,False,False,True,False,False,False,False,False,140000,True,False,False,False,True,False,False
3440,110000,False,False,False,False,True,False,False,False,False,False,False,False,210000,True,False,False,False,False,False,False
3441,500000,False,False,False,False,False,False,True,False,False,False,False,False,550000,False,False,True,False,False,False,False
3442,38000,False,False,False,False,False,False,True,False,False,False,False,False,120000,False,False,True,False,True,False,False
3443,100000,False,False,False,False,False,False,True,False,False,False,False,False,400000,True,False,False,False,False,False,False
3444,10000,False,False,False,False,False,False,True,False,False,False,False,False,1035000,True,False,False,False,False,False,False
3445,35000,False,False,False,False,False,False,True,False,False,False,False,False,625000,True,False,False,False,False,False,False
3446,80000,False,False,False,False,False,False,True,False,False,False,False,False,200000,False,False,True,False,False,False,False
3447,23000,False,False,False,False,False,False,True,False,False,False,False,False,316000,True,False,False,False,False,False,False
3448,30000,False,False,False,False,True,False,False,False,False,False,False,False,813000,True,False,False,False,False,False,False
3449,54000,False,False,True,False,False,False,False,False,False,False,False,False,1575000,True,False,False,False,False,False,False
3450,70000,False,False,False,False,True,False,False,False,False,False,False,False,900000,True,False,False,False,False,False,False
3451,38817,False,False,False,False,False,False,True,False,False,False,False,False,650000,True,False,False,False,False,False,False
3452,20000,False,False,False,False,False,False,False,False,False,False,True,False,459999,True,False,False,False,True,False,False
3453,100000,False,False,False,True,False,False,False,False,False,False,False,False,290000,True,False,False,False,False,False,False
3454,30000,False,False,False,False,True,False,False,False,False,False,False,False,400000,True,False,False,False,False,False,False
3455,20000,False,True,False,False,False,False,False,False,False,False,False,False,565000,True,False,False,False,True,False,False
3456,8500,False,False,False,False,False,False,False,False,False,False,False,False,2150000,True,False,False,False,True,False,False
3457,80000,False,False,False,False,False,False,True,False,False,False,False,False,150000,False,False,True,False,True,False,False
3458,42000,False,False,False,False,False,False,True,False,False,False,False,False,480000,True,False,False,True,False,False,False
3459,40000,False,False,False,False,False,False,False,False,False,True,False,False,70000,False,False,True,False,True,False,False
3460,29000,False,False,False,False,False,True,False,False,False,False,False,False,70000,False,False,True,False,True,False,False
3461,120000,False,False,False,False,False,True,False,False,False,False,False,False,1190000,False,False,True,False,True,False,False
3462,100000,False,False,False,False,False,False,True,False,False,False,False,False,140000,False,False,True,False,True,False,False
3463,77088,False,False,False,False,False,True,False,False,False,False,False,False,900000,True,False,False,False,False,False,False
3464,57000,False,False,False,False,False,False,True,False,False,False,False,False,600000,True,False,False,False,False,False,False
3465,53000,False,False,False,False,True,False,False,False,False,False,False,False,1100000,True,False,False,False,False,False,False
3466,170000,False,False,False,False,False,False,False,False,False,False,True,False,120000,False,True,False,False,True,False,False
3467,55000,False,False,False,False,False,False,True,False,False,False,False,False,120000,False,False,True,False,False,False,False
3468,170000,False,False,True,False,False,False,False,False,False,False,False,False,120000,False,False,True,False,True,False,False
3469,10000,False,False,False,False,False,False,True,False,False,False,False,False,229999,False,False,True,False,False,False,True
3470,9500,False,False,True,False,False,False,False,False,False,False,False,False,570000,False,False,True,False,False,False,False
3471,7000,False,False,False,False,False,False,True,False,False,False,False,False,575000,True,False,False,False,False,False,False
3472,56000,False,False,False,False,False,True,False,False,False,False,False,False,280000,True,False,False,False,False,False,True
3473,140000,False,False,False,True,False,False,False,False,False,False,False,False,580000,True,False,False,False,True,False,False
3474,120000,False,False,False,False,False,False,False,True,False,False,False,False,875000,True,False,False,False,True,False,False
3475,148000,False,False,False,False,True,False,False,False,False,False,False,False,500000,True,False,False,False,False,False,True
3476,146000,False,False,False,False,False,False,False,False,False,False,True,False,700000,True,False,False,False,False,False,False
3477,35000,False,False,False,False,False,False,False,False,False,False,True,False,388000,False,False,True,False,True,False,False
3478,20000,False,False,False,False,True,False,False,False,False,False,False,False,225000,False,False,True,False,True,False,False
3479,167000,False,False,False,False,False,False,False,False,False,False,True,False,90000,False,False,True,False,True,False,False
3480,50000,False,False,False,False,False,True,False,False,False,False,False,False,600000,True,False,False,False,False,False,False
3481,70000,False,False,False,False,True,False,False,False,False,False,False,False,235000,False,False,True,False,False,False,False
3482,120000,False,False,False,True,False,False,False,False,False,False,False,False,350000,True,False,False,False,True,False,False
3483,25000,False,False,False,False,False,False,False,True,False,False,False,False,235000,False,False,True,False,True,False,False
3484,43011,False,False,True,False,False,False,False,False,False,False,False,False,190000,False,False,True,False,False,False,False
3485,70000,False,False,True,False,False,False,False,False,False,False,False,False,325000,True,False,False,False,False,False,False
3486,39000,False,False,False,False,False,False,False,False,False,False,True,False,550000,False,False,True,False,True,False,False
3487,37944,False,False,False,False,False,False,False,False,False,True,False,False,300000,True,False,False,False,False,False,True
3488,42000,False,False,False,False,False,False,True,False,False,False,False,False,550000,False,False,True,False,False,False,False
3489,20000,False,False,False,False,True,False,False,False,False,False,False,False,720000,True,False,False,False,True,False,False
3490,70000,False,False,False,False,False,False,True,False,False,False,False,False,110000,False,False,True,False,False,False,False
3491,80000,False,False,False,False,False,False,True,False,False,False,False,False,310000,False,False,True,False,False,False,False
3492,120000,False,False,False,False,False,False,True,False,False,False,False,False,150000,False,True,False,False,True,False,False
3493,69000,False,False,True,False,False,False,False,False,False,False,False,False,260000,True,False,False,False,False,False,False
3494,13500,True,False,False,False,False,False,False,False,False,False,False,False,55000,False,False,True,True,False,False,False
3495,43978,False,False,False,False,False,False,True,False,False,False,False,False,450000,True,False,False,False,False,False,True
3496,110000,False,False,False,False,False,True,False,False,False,False,False,False,199000,False,False,True,False,True,False,False
3497,30000,False,False,False,False,True,False,False,False,False,False,False,False,1000000,True,False,False,False,False,False,False
3498,37000,False,True,False,False,False,False,False,False,False,False,False,False,240000,True,False,False,False,False,False,False
3499,30000,False,False,False,False,False,False,True,False,False,False,False,False,350000,False,False,True,False,False,False,False
3500,35000,False,False,False,False,False,False,True,False,False,False,False,False,530000,True,False,False,False,False,False,True
3501,55000,False,False,False,True,False,False,False,False,False,False,False,False,150000,False,False,True,False,False,False,False
3502,70000,False,False,False,False,False,True,False,False,False,False,False,False,625000,False,False,True,False,False,False,False
3503,25000,False,False,False,False,False,False,False,False,False,True,False,False,378000,False,False,True,False,False,False,False
3504,8500,False,False,False,False,False,False,False,False,False,False,False,False,210000,False,False,True,False,True,False,False
3505,47990,False,False,False,False,False,True,False,False,False,False,False,False,700000,True,False,False,False,True,False,False
3506,60000,False,False,False,False,True,False,False,False,False,False,False,False,156000,False,False,True,False,True,False,False
3507,72500,False,True,False,False,False,False,False,False,False,False,False,False,700000,True,False,False,False,False,False,False
3508,167000,False,False,False,False,False,True,False,False,False,False,False,False,194000,False,False,True,False,True,False,False
3509,100000,False,False,False,False,False,False,False,False,False,True,False,False,120000,False,False,True,False,True,False,False
3510,110000,False,False,False,False,True,False,False,False,False,False,False,False,415000,False,False,True,False,False,False,False
